sentence_id,volume,group_start,seg_idx,src_file,t_start,t_end,duration,media_file,source
2393,3,2351,126,GLOSSIKA-ENZS-F3-GMS-2351A.mp3,688.054,689.570,1.516,transcript_media/en/ZS_F3_2393_en.mp3,F3-GMS-2351A 11:28.05-11:29.57
2394,3,2351,129,GLOSSIKA-ENZS-F3-GMS-2351A.mp3,700.906,703.127,2.221,transcript_media/en/ZS_F3_2394_en.mp3,F3-GMS-2351A 11:40.91-11:43.13
2395,3,2351,132,GLOSSIKA-ENZS-F3-GMS-2351A.mp3,713.923,716.772,2.849,transcript_media/en/ZS_F3_2395_en.mp3,F3-GMS-2351A 11:53.92-11:56.77
2396,3,2351,135,GLOSSIKA-ENZS-F3-GMS-2351A.mp3,730.650,732.044,1.394,transcript_media/en/ZS_F3_2396_en.mp3,F3-GMS-2351A 12:10.65-12:12.04
2397,3,2351,138,GLOSSIKA-ENZS-F3-GMS-2351A.mp3,743.220,745.217,1.996,transcript_media/en/ZS_F3_2397_en.mp3,F3-GMS-2351A 12:23.22-12:25.22
2398,3,2351,141,GLOSSIKA-ENZS-F3-GMS-2351A.mp3,758.471,761.367,2.896,transcript_media/en/ZS_F3_2398_en.mp3,F3-GMS-2351A 12:38.47-12:41.37
2399,3,2351,144,GLOSSIKA-ENZS-F3-GMS-2351A.mp3,774.594,776.562,1.968,transcript_media/en/ZS_F3_2399_en.mp3,F3-GMS-2351A 12:54.59-12:56.56
2400,3,2351,147,GLOSSIKA-ENZS-F3-GMS-2351A.mp3,786.930,789.100,2.170,transcript_media/en/ZS_F3_2400_en.mp3,F3-GMS-2351A 13:06.93-13:09.10
2401,3,2401,0,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,0.000,6.758,6.758,transcript_media/en/ZS_F3_2401_en.mp3,F3-GMS-2401A 00:00.00-00:06.76
2402,3,2401,3,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,18.101,21.050,2.949,transcript_media/en/ZS_F3_2402_en.mp3,F3-GMS-2401A 00:18.10-00:21.05
2403,3,2401,6,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,31.322,32.877,1.555,transcript_media/en/ZS_F3_2403_en.mp3,F3-GMS-2401A 00:31.32-00:32.88
2404,3,2401,9,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,45.096,47.570,2.475,transcript_media/en/ZS_F3_2404_en.mp3,F3-GMS-2401A 00:45.10-00:47.57
2405,3,2401,12,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,59.599,61.697,2.098,transcript_media/en/ZS_F3_2405_en.mp3,F3-GMS-2401A 00:59.60-01:01.70
2406,3,2401,15,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,72.407,73.825,1.418,transcript_media/en/ZS_F3_2406_en.mp3,F3-GMS-2401A 01:12.41-01:13.83
2407,3,2401,18,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,86.101,88.507,2.406,transcript_media/en/ZS_F3_2407_en.mp3,F3-GMS-2401A 01:26.10-01:28.51
2408,3,2401,21,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,98.650,100.128,1.478,transcript_media/en/ZS_F3_2408_en.mp3,F3-GMS-2401A 01:38.65-01:40.13
2409,3,2401,24,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,112.815,115.305,2.490,transcript_media/en/ZS_F3_2409_en.mp3,F3-GMS-2401A 01:52.82-01:55.31
2410,3,2401,27,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,127.680,130.624,2.945,transcript_media/en/ZS_F3_2410_en.mp3,F3-GMS-2401A 02:07.68-02:10.62
2411,3,2401,30,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,145.696,149.967,4.271,transcript_media/en/ZS_F3_2411_en.mp3,F3-GMS-2401A 02:25.70-02:29.97
2412,3,2401,33,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,160.922,162.383,1.460,transcript_media/en/ZS_F3_2412_en.mp3,F3-GMS-2401A 02:40.92-02:42.38
2413,3,2401,36,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,172.790,174.326,1.536,transcript_media/en/ZS_F3_2413_en.mp3,F3-GMS-2401A 02:52.79-02:54.33
2414,3,2401,39,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,186.569,188.948,2.378,transcript_media/en/ZS_F3_2414_en.mp3,F3-GMS-2401A 03:06.57-03:08.95
2415,3,2401,42,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,201.187,202.991,1.804,transcript_media/en/ZS_F3_2415_en.mp3,F3-GMS-2401A 03:21.19-03:22.99
2416,3,2401,45,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,214.277,215.728,1.451,transcript_media/en/ZS_F3_2416_en.mp3,F3-GMS-2401A 03:34.28-03:35.73
2417,3,2401,48,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,231.093,235.273,4.180,transcript_media/en/ZS_F3_2417_en.mp3,F3-GMS-2401A 03:51.09-03:55.27
2418,3,2401,51,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,247.206,249.619,2.413,transcript_media/en/ZS_F3_2418_en.mp3,F3-GMS-2401A 04:07.21-04:09.62
2419,3,2401,54,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,264.382,267.800,3.418,transcript_media/en/ZS_F3_2419_en.mp3,F3-GMS-2401A 04:24.38-04:27.80
2420,3,2401,57,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,282.349,285.991,3.642,transcript_media/en/ZS_F3_2420_en.mp3,F3-GMS-2401A 04:42.35-04:45.99
2421,3,2401,60,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,296.930,298.741,1.812,transcript_media/en/ZS_F3_2421_en.mp3,F3-GMS-2401A 04:56.93-04:58.74
2422,3,2401,63,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,314.017,318.063,4.046,transcript_media/en/ZS_F3_2422_en.mp3,F3-GMS-2401A 05:14.02-05:18.06
2423,3,2401,66,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,332.786,336.733,3.947,transcript_media/en/ZS_F3_2423_en.mp3,F3-GMS-2401A 05:32.79-05:36.73
2424,3,2401,69,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,350.163,352.492,2.329,transcript_media/en/ZS_F3_2424_en.mp3,F3-GMS-2401A 05:50.16-05:52.49
2425,3,2401,72,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,366.559,369.922,3.364,transcript_media/en/ZS_F3_2425_en.mp3,F3-GMS-2401A 06:06.56-06:09.92
2426,3,2401,75,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,383.129,385.821,2.692,transcript_media/en/ZS_F3_2426_en.mp3,F3-GMS-2401A 06:23.13-06:25.82
2427,3,2401,78,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,397.832,399.638,1.806,transcript_media/en/ZS_F3_2427_en.mp3,F3-GMS-2401A 06:37.83-06:39.64
2428,3,2401,81,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,410.227,411.642,1.415,transcript_media/en/ZS_F3_2428_en.mp3,F3-GMS-2401A 06:50.23-06:51.64
2429,3,2401,84,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,425.476,428.662,3.186,transcript_media/en/ZS_F3_2429_en.mp3,F3-GMS-2401A 07:05.48-07:08.66
2430,3,2401,87,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,440.157,441.908,1.750,transcript_media/en/ZS_F3_2430_en.mp3,F3-GMS-2401A 07:20.16-07:21.91
2431,3,2401,90,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,454.640,457.511,2.871,transcript_media/en/ZS_F3_2431_en.mp3,F3-GMS-2401A 07:34.64-07:37.51
2432,3,2401,93,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,468.862,471.140,2.278,transcript_media/en/ZS_F3_2432_en.mp3,F3-GMS-2401A 07:48.86-07:51.14
2433,3,2401,96,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,483.970,486.976,3.006,transcript_media/en/ZS_F3_2433_en.mp3,F3-GMS-2401A 08:03.97-08:06.98
2434,3,2401,99,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,501.535,504.994,3.458,transcript_media/en/ZS_F3_2434_en.mp3,F3-GMS-2401A 08:21.54-08:24.99
2435,3,2401,102,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,520.982,524.861,3.878,transcript_media/en/ZS_F3_2435_en.mp3,F3-GMS-2401A 08:40.98-08:44.86
2436,3,2401,105,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,539.628,543.389,3.761,transcript_media/en/ZS_F3_2436_en.mp3,F3-GMS-2401A 08:59.63-09:03.39
2437,3,2401,108,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,555.365,557.844,2.479,transcript_media/en/ZS_F3_2437_en.mp3,F3-GMS-2401A 09:15.37-09:17.84
2438,3,2401,111,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,572.112,575.650,3.539,transcript_media/en/ZS_F3_2438_en.mp3,F3-GMS-2401A 09:32.11-09:35.65
2439,3,2401,114,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,589.147,591.214,2.067,transcript_media/en/ZS_F3_2439_en.mp3,F3-GMS-2401A 09:49.15-09:51.21
2440,3,2401,117,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,607.205,610.777,3.573,transcript_media/en/ZS_F3_2440_en.mp3,F3-GMS-2401A 10:07.20-10:10.78
2441,3,2401,120,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,623.286,625.901,2.615,transcript_media/en/ZS_F3_2441_en.mp3,F3-GMS-2401A 10:23.29-10:25.90
2442,3,2401,123,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,637.388,639.280,1.893,transcript_media/en/ZS_F3_2442_en.mp3,F3-GMS-2401A 10:37.39-10:39.28
2443,3,2401,126,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,652.998,656.416,3.418,transcript_media/en/ZS_F3_2443_en.mp3,F3-GMS-2401A 10:53.00-10:56.42
2444,3,2401,129,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,667.222,669.054,1.832,transcript_media/en/ZS_F3_2444_en.mp3,F3-GMS-2401A 11:07.22-11:09.05
2445,3,2401,132,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,679.965,681.681,1.717,transcript_media/en/ZS_F3_2445_en.mp3,F3-GMS-2401A 11:19.96-11:21.68
2446,3,2401,135,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,696.269,699.940,3.671,transcript_media/en/ZS_F3_2446_en.mp3,F3-GMS-2401A 11:36.27-11:39.94
2447,3,2401,138,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,711.979,714.192,2.213,transcript_media/en/ZS_F3_2447_en.mp3,F3-GMS-2401A 11:51.98-11:54.19
2448,3,2401,141,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,729.989,734.548,4.560,transcript_media/en/ZS_F3_2448_en.mp3,F3-GMS-2401A 12:09.99-12:14.55
2449,3,2401,144,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,748.214,751.151,2.937,transcript_media/en/ZS_F3_2449_en.mp3,F3-GMS-2401A 12:28.21-12:31.15
2450,3,2401,147,GLOSSIKA-ENZS-F3-GMS-2401A.mp3,759.895,762.699,2.803,transcript_media/en/ZS_F3_2450_en.mp3,F3-GMS-2401A 12:39.90-12:42.70
2451,3,2451,0,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,0.000,6.758,6.758,transcript_media/en/ZS_F3_2451_en.mp3,F3-GMS-2451A 00:00.00-00:06.76
2452,3,2451,3,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,16.294,18.164,1.870,transcript_media/en/ZS_F3_2452_en.mp3,F3-GMS-2451A 00:16.29-00:18.16
2453,3,2451,6,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,31.275,33.253,1.978,transcript_media/en/ZS_F3_2453_en.mp3,F3-GMS-2451A 00:31.28-00:33.25
2454,3,2451,9,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,44.670,46.689,2.019,transcript_media/en/ZS_F3_2454_en.mp3,F3-GMS-2451A 00:44.67-00:46.69
2455,3,2451,12,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,64.139,69.223,5.084,transcript_media/en/ZS_F3_2455_en.mp3,F3-GMS-2451A 01:04.14-01:09.22
2456,3,2451,15,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,80.750,82.987,2.238,transcript_media/en/ZS_F3_2456_en.mp3,F3-GMS-2451A 01:20.75-01:22.99
2457,3,2451,18,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,92.799,94.279,1.480,transcript_media/en/ZS_F3_2457_en.mp3,F3-GMS-2451A 01:32.80-01:34.28
2458,3,2451,21,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,106.481,108.967,2.486,transcript_media/en/ZS_F3_2458_en.mp3,F3-GMS-2451A 01:46.48-01:48.97
2459,3,2451,24,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,120.225,122.294,2.069,transcript_media/en/ZS_F3_2459_en.mp3,F3-GMS-2451A 02:00.22-02:02.29
2460,3,2451,27,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,134.416,136.454,2.037,transcript_media/en/ZS_F3_2460_en.mp3,F3-GMS-2451A 02:14.42-02:16.45
2461,3,2451,30,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,150.739,154.296,3.557,transcript_media/en/ZS_F3_2461_en.mp3,F3-GMS-2451A 02:30.74-02:34.30
2462,3,2451,33,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,167.736,170.657,2.922,transcript_media/en/ZS_F3_2462_en.mp3,F3-GMS-2451A 02:47.74-02:50.66
2463,3,2451,36,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,181.600,183.573,1.973,transcript_media/en/ZS_F3_2463_en.mp3,F3-GMS-2451A 03:01.60-03:03.57
2464,3,2451,39,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,194.140,195.635,1.495,transcript_media/en/ZS_F3_2464_en.mp3,F3-GMS-2451A 03:14.14-03:15.63
2465,3,2451,42,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,207.978,210.326,2.349,transcript_media/en/ZS_F3_2465_en.mp3,F3-GMS-2451A 03:27.98-03:30.33
2466,3,2451,45,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,223.343,226.711,3.368,transcript_media/en/ZS_F3_2466_en.mp3,F3-GMS-2451A 03:43.34-03:46.71
2467,3,2451,48,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,238.395,240.850,2.455,transcript_media/en/ZS_F3_2467_en.mp3,F3-GMS-2451A 03:58.40-04:00.85
2468,3,2451,51,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,255.207,259.210,4.004,transcript_media/en/ZS_F3_2468_en.mp3,F3-GMS-2451A 04:15.21-04:19.21
2469,3,2451,54,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,270.028,271.722,1.694,transcript_media/en/ZS_F3_2469_en.mp3,F3-GMS-2451A 04:30.03-04:31.72
2470,3,2451,57,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,284.992,288.219,3.227,transcript_media/en/ZS_F3_2470_en.mp3,F3-GMS-2451A 04:44.99-04:48.22
2471,3,2451,60,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,299.500,301.448,1.948,transcript_media/en/ZS_F3_2471_en.mp3,F3-GMS-2451A 04:59.50-05:01.45
2472,3,2451,63,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,312.676,315.041,2.365,transcript_media/en/ZS_F3_2472_en.mp3,F3-GMS-2451A 05:12.68-05:15.04
2473,3,2451,66,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,326.713,329.212,2.499,transcript_media/en/ZS_F3_2473_en.mp3,F3-GMS-2451A 05:26.71-05:29.21
2474,3,2451,69,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,345.629,350.598,4.969,transcript_media/en/ZS_F3_2474_en.mp3,F3-GMS-2451A 05:45.63-05:50.60
2475,3,2451,72,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,364.055,367.407,3.352,transcript_media/en/ZS_F3_2475_en.mp3,F3-GMS-2451A 06:04.06-06:07.41
2476,3,2451,75,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,378.935,381.109,2.175,transcript_media/en/ZS_F3_2476_en.mp3,F3-GMS-2451A 06:18.93-06:21.11
2477,3,2451,78,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,392.495,394.576,2.081,transcript_media/en/ZS_F3_2477_en.mp3,F3-GMS-2451A 06:32.50-06:34.58
2478,3,2451,81,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,409.150,412.990,3.840,transcript_media/en/ZS_F3_2478_en.mp3,F3-GMS-2451A 06:49.15-06:52.99
2479,3,2451,84,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,425.041,427.299,2.258,transcript_media/en/ZS_F3_2479_en.mp3,F3-GMS-2451A 07:05.04-07:07.30
2480,3,2451,87,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,439.709,442.247,2.537,transcript_media/en/ZS_F3_2480_en.mp3,F3-GMS-2451A 07:19.71-07:22.25
2481,3,2451,90,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,453.577,455.769,2.192,transcript_media/en/ZS_F3_2481_en.mp3,F3-GMS-2451A 07:33.58-07:35.77
2482,3,2451,93,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,468.176,470.824,2.647,transcript_media/en/ZS_F3_2482_en.mp3,F3-GMS-2451A 07:48.18-07:50.82
2483,3,2451,96,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,484.481,488.042,3.561,transcript_media/en/ZS_F3_2483_en.mp3,F3-GMS-2451A 08:04.48-08:08.04
2484,3,2451,99,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,500.957,503.562,2.604,transcript_media/en/ZS_F3_2484_en.mp3,F3-GMS-2451A 08:20.96-08:23.56
2485,3,2451,102,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,516.315,518.763,2.448,transcript_media/en/ZS_F3_2485_en.mp3,F3-GMS-2451A 08:36.31-08:38.76
2486,3,2451,105,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,532.988,536.186,3.198,transcript_media/en/ZS_F3_2486_en.mp3,F3-GMS-2451A 08:52.99-08:56.19
2487,3,2451,108,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,554.330,557.362,3.032,transcript_media/en/ZS_F3_2487_en.mp3,F3-GMS-2451A 09:14.33-09:17.36
2488,3,2451,111,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,570.232,573.608,3.376,transcript_media/en/ZS_F3_2488_en.mp3,F3-GMS-2451A 09:30.23-09:33.61
2489,3,2451,114,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,582.486,585.603,3.117,transcript_media/en/ZS_F3_2489_en.mp3,F3-GMS-2451A 09:42.49-09:45.60
2490,3,2451,117,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,596.234,598.502,2.267,transcript_media/en/ZS_F3_2490_en.mp3,F3-GMS-2451A 09:56.23-09:58.50
2491,3,2451,120,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,610.016,612.225,2.210,transcript_media/en/ZS_F3_2491_en.mp3,F3-GMS-2451A 10:10.02-10:12.23
2492,3,2451,123,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,627.218,629.751,2.533,transcript_media/en/ZS_F3_2492_en.mp3,F3-GMS-2451A 10:27.22-10:29.75
2493,3,2451,126,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,640.548,643.138,2.590,transcript_media/en/ZS_F3_2493_en.mp3,F3-GMS-2451A 10:40.55-10:43.14
2494,3,2451,129,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,652.791,655.310,2.519,transcript_media/en/ZS_F3_2494_en.mp3,F3-GMS-2451A 10:52.79-10:55.31
2495,3,2451,132,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,667.458,669.689,2.231,transcript_media/en/ZS_F3_2495_en.mp3,F3-GMS-2451A 11:07.46-11:09.69
2496,3,2451,135,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,677.463,679.738,2.275,transcript_media/en/ZS_F3_2496_en.mp3,F3-GMS-2451A 11:17.46-11:19.74
2497,3,2451,138,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,696.109,701.542,5.433,transcript_media/en/ZS_F3_2497_en.mp3,F3-GMS-2451A 11:36.11-11:41.54
2498,3,2451,141,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,717.962,719.843,1.881,transcript_media/en/ZS_F3_2498_en.mp3,F3-GMS-2451A 11:57.96-11:59.84
2499,3,2451,144,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,731.887,734.706,2.819,transcript_media/en/ZS_F3_2499_en.mp3,F3-GMS-2451A 12:11.89-12:14.71
2500,3,2451,147,GLOSSIKA-ENZS-F3-GMS-2451A.mp3,747.920,754.503,6.584,transcript_media/en/ZS_F3_2500_en.mp3,F3-GMS-2451A 12:27.92-12:34.50
2501,3,2501,0,GLOSSIKA-ENZS-F3-GMS-2501A.mp3,8.960,13.110,4.149,transcript_media/en/ZS_F3_2501_en.mp3,F3-GMS-2501A 00:08.96-00:13.11
2502,3,2501,3,GLOSSIKA-ENZS-F3-GMS-2501A.mp3,30.650,35.849,5.199,transcript_media/en/ZS_F3_2502_en.mp3,F3-GMS-2501A 00:30.65-00:35.85
2503,3,2501,6,GLOSSIKA-ENZS-F3-GMS-2501A.mp3,52.783,59.488,6.705,transcript_media/en/ZS_F3_2503_en.mp3,F3-GMS-2501A 00:52.78-00:59.49
2504,3,2501,9,GLOSSIKA-ENZS-F3-GMS-2501A.mp3,83.437,88.585,5.148,transcript_media/en/ZS_F3_2504_en.mp3,F3-GMS-2501A 01:23.44-01:28.59
2505,3,2501,12,GLOSSIKA-ENZS-F3-GMS-2501A.mp3,108.439,114.847,6.408,transcript_media/en/ZS_F3_2505_en.mp3,F3-GMS-2501A 01:48.44-01:54.85
2506,3,2501,15,GLOSSIKA-ENZS-F3-GMS-2501A.mp3,132.110,133.463,1.353,transcript_media/en/ZS_F3_2506_en.mp3,F3-GMS-2501A 02:12.11-02:13.46
2507,3,2501,18,GLOSSIKA-ENZS-F3-GMS-2501A.mp3,145.380,147.429,2.049,transcript_media/en/ZS_F3_2507_en.mp3,F3-GMS-2501A 02:25.38-02:27.43
2508,3,2501,21,GLOSSIKA-ENZS-F3-GMS-2501A.mp3,160.299,162.162,1.862,transcript_media/en/ZS_F3_2508_en.mp3,F3-GMS-2501A 02:40.30-02:42.16
2509,3,2501,24,GLOSSIKA-ENZS-F3-GMS-2501A.mp3,174.405,176.348,1.943,transcript_media/en/ZS_F3_2509_en.mp3,F3-GMS-2501A 02:54.41-02:56.35
2510,3,2501,27,GLOSSIKA-ENZS-F3-GMS-2501A.mp3,188.063,190.275,2.211,transcript_media/en/ZS_F3_2510_en.mp3,F3-GMS-2501A 03:08.06-03:10.27
2511,3,2501,30,GLOSSIKA-ENZS-F3-GMS-2501A.mp3,203.358,205.618,2.260,transcript_media/en/ZS_F3_2511_en.mp3,F3-GMS-2501A 03:23.36-03:25.62
2512,3,2501,33,GLOSSIKA-ENZS-F3-GMS-2501A.mp3,218.328,220.712,2.384,transcript_media/en/ZS_F3_2512_en.mp3,F3-GMS-2501A 03:38.33-03:40.71
2513,3,2501,36,GLOSSIKA-ENZS-F3-GMS-2501A.mp3,234.003,236.378,2.375,transcript_media/en/ZS_F3_2513_en.mp3,F3-GMS-2501A 03:54.00-03:56.38
2514,3,2501,39,GLOSSIKA-ENZS-F3-GMS-2501A.mp3,250.029,253.005,2.976,transcript_media/en/ZS_F3_2514_en.mp3,F3-GMS-2501A 04:10.03-04:13.00
2515,3,2501,42,GLOSSIKA-ENZS-F3-GMS-2501A.mp3,265.337,267.629,2.293,transcript_media/en/ZS_F3_2515_en.mp3,F3-GMS-2501A 04:25.34-04:27.63
2516,3,2501,45,GLOSSIKA-ENZS-F3-GMS-2501A.mp3,279.564,281.806,2.243,transcript_media/en/ZS_F3_2516_en.mp3,F3-GMS-2501A 04:39.56-04:41.81
2517,3,2501,48,GLOSSIKA-ENZS-F3-GMS-2501A.mp3,296.587,297.946,1.359,transcript_media/en/ZS_F3_2517_en.mp3,F3-GMS-2501A 04:56.59-04:57.95
2518,3,2501,51,GLOSSIKA-ENZS-F3-GMS-2501A.mp3,309.987,311.723,1.736,transcript_media/en/ZS_F3_2518_en.mp3,F3-GMS-2501A 05:09.99-05:11.72
2519,3,2501,54,GLOSSIKA-ENZS-F3-GMS-2501A.mp3,324.207,326.776,2.569,transcript_media/en/ZS_F3_2519_en.mp3,F3-GMS-2501A 05:24.21-05:26.78
2520,3,2501,57,GLOSSIKA-ENZS-F3-GMS-2501A.mp3,338.477,340.369,1.891,transcript_media/en/ZS_F3_2520_en.mp3,F3-GMS-2501A 05:38.48-05:40.37
2521,3,2501,60,GLOSSIKA-ENZS-F3-GMS-2501A.mp3,351.519,353.843,2.324,transcript_media/en/ZS_F3_2521_en.mp3,F3-GMS-2501A 05:51.52-05:53.84
2522,3,2501,63,GLOSSIKA-ENZS-F3-GMS-2501A.mp3,367.094,370.074,2.981,transcript_media/en/ZS_F3_2522_en.mp3,F3-GMS-2501A 06:07.09-06:10.07
2523,3,2501,66,GLOSSIKA-ENZS-F3-GMS-2501A.mp3,381.794,383.761,1.968,transcript_media/en/ZS_F3_2523_en.mp3,F3-GMS-2501A 06:21.79-06:23.76
2524,3,2501,69,GLOSSIKA-ENZS-F3-GMS-2501A.mp3,395.672,398.103,2.430,transcript_media/en/ZS_F3_2524_en.mp3,F3-GMS-2501A 06:35.67-06:38.10
2525,3,2501,72,GLOSSIKA-ENZS-F3-GMS-2501A.mp3,411.337,413.803,2.466,transcript_media/en/ZS_F3_2525_en.mp3,F3-GMS-2501A 06:51.34-06:53.80
2526,3,2501,75,GLOSSIKA-ENZS-F3-GMS-2501A.mp3,425.986,428.459,2.473,transcript_media/en/ZS_F3_2526_en.mp3,F3-GMS-2501A 07:05.99-07:08.46
2527,3,2501,78,GLOSSIKA-ENZS-F3-GMS-2501A.mp3,440.278,443.305,3.027,transcript_media/en/ZS_F3_2527_en.mp3,F3-GMS-2501A 07:20.28-07:23.30
2528,3,2501,81,GLOSSIKA-ENZS-F3-GMS-2501A.mp3,456.244,458.925,2.681,transcript_media/en/ZS_F3_2528_en.mp3,F3-GMS-2501A 07:36.24-07:38.92
2529,3,2501,84,GLOSSIKA-ENZS-F3-GMS-2501A.mp3,471.520,475.216,3.695,transcript_media/en/ZS_F3_2529_en.mp3,F3-GMS-2501A 07:51.52-07:55.22
2530,3,2501,87,GLOSSIKA-ENZS-F3-GMS-2501A.mp3,489.996,492.475,2.479,transcript_media/en/ZS_F3_2530_en.mp3,F3-GMS-2501A 08:10.00-08:12.47
2531,3,2501,90,GLOSSIKA-ENZS-F3-GMS-2501A.mp3,505.375,508.106,2.732,transcript_media/en/ZS_F3_2531_en.mp3,F3-GMS-2501A 08:25.37-08:28.11
2532,3,2501,93,GLOSSIKA-ENZS-F3-GMS-2501A.mp3,521.007,526.292,5.285,transcript_media/en/ZS_F3_2532_en.mp3,F3-GMS-2501A 08:41.01-08:46.29
2533,3,2501,96,GLOSSIKA-ENZS-F3-GMS-2501A.mp3,544.601,548.779,4.177,transcript_media/en/ZS_F3_2533_en.mp3,F3-GMS-2501A 09:04.60-09:08.78
2534,3,2501,99,GLOSSIKA-ENZS-F3-GMS-2501A.mp3,562.984,566.714,3.730,transcript_media/en/ZS_F3_2534_en.mp3,F3-GMS-2501A 09:22.98-09:26.71
