sentence_id,volume,group_start,seg_idx,src_file,t_start,t_end,duration,media_file,source
2568,3,2551,17,GLOSSIKA-ENZS-F3-GMS-2551C.mp3,111.189,114.184,2.995,media/ZS_F3_2568.mp3,F3-GMS-2551C 01:51.19-01:54.18
2569,3,2551,18,GLOSSIKA-ENZS-F3-GMS-2551C.mp3,117.489,120.024,2.535,media/ZS_F3_2569.mp3,F3-GMS-2551C 01:57.49-02:00.02
2570,3,2551,19,GLOSSIKA-ENZS-F3-GMS-2551C.mp3,123.348,124.855,1.508,media/ZS_F3_2570.mp3,F3-GMS-2551C 02:03.35-02:04.86
2571,3,2551,20,GLOSSIKA-ENZS-F3-GMS-2551C.mp3,128.060,130.761,2.701,media/ZS_F3_2571.mp3,F3-GMS-2551C 02:08.06-02:10.76
2572,3,2551,21,GLOSSIKA-ENZS-F3-GMS-2551C.mp3,133.997,136.779,2.782,media/ZS_F3_2572.mp3,F3-GMS-2551C 02:14.00-02:16.78
2573,3,2551,22,GLOSSIKA-ENZS-F3-GMS-2551C.mp3,140.209,144.605,4.395,media/ZS_F3_2573.mp3,F3-GMS-2551C 02:20.21-02:24.60
2574,3,2551,23,GLOSSIKA-ENZS-F3-GMS-2551C.mp3,147.874,150.296,2.422,media/ZS_F3_2574.mp3,F3-GMS-2551C 02:27.87-02:30.30
2575,3,2551,24,GLOSSIKA-ENZS-F3-GMS-2551C.mp3,153.473,156.960,3.487,media/ZS_F3_2575.mp3,F3-GMS-2551C 02:33.47-02:36.96
2576,3,2551,25,GLOSSIKA-ENZS-F3-GMS-2551C.mp3,160.226,162.901,2.675,media/ZS_F3_2576.mp3,F3-GMS-2551C 02:40.23-02:42.90
2577,3,2551,26,GLOSSIKA-ENZS-F3-GMS-2551C.mp3,166.069,168.145,2.076,media/ZS_F3_2577.mp3,F3-GMS-2551C 02:46.07-02:48.15
2578,3,2551,27,GLOSSIKA-ENZS-F3-GMS-2551C.mp3,171.325,174.674,3.349,media/ZS_F3_2578.mp3,F3-GMS-2551C 02:51.32-02:54.67
2579,3,2551,28,GLOSSIKA-ENZS-F3-GMS-2551C.mp3,177.937,181.642,3.705,media/ZS_F3_2579.mp3,F3-GMS-2551C 02:57.94-03:01.64
2580,3,2551,29,GLOSSIKA-ENZS-F3-GMS-2551C.mp3,184.904,189.776,4.872,media/ZS_F3_2580.mp3,F3-GMS-2551C 03:04.90-03:09.78
2581,3,2551,30,GLOSSIKA-ENZS-F3-GMS-2551C.mp3,192.944,195.280,2.336,media/ZS_F3_2581.mp3,F3-GMS-2551C 03:12.94-03:15.28
2582,3,2551,31,GLOSSIKA-ENZS-F3-GMS-2551C.mp3,198.482,202.120,3.638,media/ZS_F3_2582.mp3,F3-GMS-2551C 03:18.48-03:22.12
2583,3,2551,32,GLOSSIKA-ENZS-F3-GMS-2551C.mp3,205.389,208.920,3.531,media/ZS_F3_2583.mp3,F3-GMS-2551C 03:25.39-03:28.92
2584,3,2551,33,GLOSSIKA-ENZS-F3-GMS-2551C.mp3,212.143,215.322,3.179,media/ZS_F3_2584.mp3,F3-GMS-2551C 03:32.14-03:35.32
2585,3,2551,34,GLOSSIKA-ENZS-F3-GMS-2551C.mp3,218.604,222.687,4.083,media/ZS_F3_2585.mp3,F3-GMS-2551C 03:38.60-03:42.69
2586,3,2551,35,GLOSSIKA-ENZS-F3-GMS-2551C.mp3,225.978,227.509,1.531,media/ZS_F3_2586.mp3,F3-GMS-2551C 03:45.98-03:47.51
2587,3,2551,36,GLOSSIKA-ENZS-F3-GMS-2551C.mp3,230.776,231.933,1.157,media/ZS_F3_2587.mp3,F3-GMS-2551C 03:50.78-03:51.93
2588,3,2551,37,GLOSSIKA-ENZS-F3-GMS-2551C.mp3,235.146,238.562,3.416,media/ZS_F3_2588.mp3,F3-GMS-2551C 03:55.15-03:58.56
2589,3,2551,38,GLOSSIKA-ENZS-F3-GMS-2551C.mp3,241.947,245.749,3.801,media/ZS_F3_2589.mp3,F3-GMS-2551C 04:01.95-04:05.75
2590,3,2551,39,GLOSSIKA-ENZS-F3-GMS-2551C.mp3,249.139,253.022,3.883,media/ZS_F3_2590.mp3,F3-GMS-2551C 04:09.14-04:13.02
2591,3,2551,40,GLOSSIKA-ENZS-F3-GMS-2551C.mp3,256.176,257.633,1.456,media/ZS_F3_2591.mp3,F3-GMS-2551C 04:16.18-04:17.63
2592,3,2551,41,GLOSSIKA-ENZS-F3-GMS-2551C.mp3,260.959,262.708,1.748,media/ZS_F3_2592.mp3,F3-GMS-2551C 04:20.96-04:22.71
2593,3,2551,42,GLOSSIKA-ENZS-F3-GMS-2551C.mp3,265.870,268.229,2.359,media/ZS_F3_2593.mp3,F3-GMS-2551C 04:25.87-04:28.23
2594,3,2551,43,GLOSSIKA-ENZS-F3-GMS-2551C.mp3,271.575,278.313,6.739,media/ZS_F3_2594.mp3,F3-GMS-2551C 04:31.57-04:38.31
2595,3,2551,44,GLOSSIKA-ENZS-F3-GMS-2551C.mp3,281.538,283.831,2.293,media/ZS_F3_2595.mp3,F3-GMS-2551C 04:41.54-04:43.83
2596,3,2551,45,GLOSSIKA-ENZS-F3-GMS-2551C.mp3,287.080,289.340,2.260,media/ZS_F3_2596.mp3,F3-GMS-2551C 04:47.08-04:49.34
2597,3,2551,46,GLOSSIKA-ENZS-F3-GMS-2551C.mp3,292.978,295.177,2.198,media/ZS_F3_2597.mp3,F3-GMS-2551C 04:52.98-04:55.18
2598,3,2551,47,GLOSSIKA-ENZS-F3-GMS-2551C.mp3,298.488,300.521,2.033,media/ZS_F3_2598.mp3,F3-GMS-2551C 04:58.49-05:00.52
2599,3,2551,48,GLOSSIKA-ENZS-F3-GMS-2551C.mp3,303.868,306.488,2.621,media/ZS_F3_2599.mp3,F3-GMS-2551C 05:03.87-05:06.49
2600,3,2551,49,GLOSSIKA-ENZS-F3-GMS-2551C.mp3,309.842,312.995,3.153,media/ZS_F3_2600.mp3,F3-GMS-2551C 05:09.84-05:12.99
2601,3,2601,0,GLOSSIKA-ENZS-F3-GMS-2601C.mp3,6.761,8.998,2.237,media/ZS_F3_2601.mp3,F3-GMS-2601C 00:06.76-00:09.00
2602,3,2601,1,GLOSSIKA-ENZS-F3-GMS-2601C.mp3,12.513,14.547,2.034,media/ZS_F3_2602.mp3,F3-GMS-2601C 00:12.51-00:14.55
2603,3,2601,2,GLOSSIKA-ENZS-F3-GMS-2601C.mp3,17.989,20.429,2.439,media/ZS_F3_2603.mp3,F3-GMS-2601C 00:17.99-00:20.43
2604,3,2601,3,GLOSSIKA-ENZS-F3-GMS-2601C.mp3,23.936,26.016,2.080,media/ZS_F3_2604.mp3,F3-GMS-2601C 00:23.94-00:26.02
2605,3,2601,4,GLOSSIKA-ENZS-F3-GMS-2601C.mp3,29.191,31.976,2.785,media/ZS_F3_2605.mp3,F3-GMS-2601C 00:29.19-00:31.98
2606,3,2601,5,GLOSSIKA-ENZS-F3-GMS-2601C.mp3,35.143,36.674,1.530,media/ZS_F3_2606.mp3,F3-GMS-2601C 00:35.14-00:36.67
2607,3,2601,6,GLOSSIKA-ENZS-F3-GMS-2601C.mp3,40.079,42.424,2.345,media/ZS_F3_2607.mp3,F3-GMS-2601C 00:40.08-00:42.42
2608,3,2601,7,GLOSSIKA-ENZS-F3-GMS-2601C.mp3,45.686,48.774,3.089,media/ZS_F3_2608.mp3,F3-GMS-2601C 00:45.69-00:48.77
2609,3,2601,8,GLOSSIKA-ENZS-F3-GMS-2601C.mp3,52.018,54.816,2.799,media/ZS_F3_2609.mp3,F3-GMS-2601C 00:52.02-00:54.82
2610,3,2601,9,GLOSSIKA-ENZS-F3-GMS-2601C.mp3,58.070,61.636,3.565,media/ZS_F3_2610.mp3,F3-GMS-2601C 00:58.07-01:01.64
2611,3,2601,10,GLOSSIKA-ENZS-F3-GMS-2601C.mp3,64.979,68.127,3.149,media/ZS_F3_2611.mp3,F3-GMS-2601C 01:04.98-01:08.13
2612,3,2601,11,GLOSSIKA-ENZS-F3-GMS-2601C.mp3,71.383,73.923,2.540,media/ZS_F3_2612.mp3,F3-GMS-2601C 01:11.38-01:13.92
2613,3,2601,12,GLOSSIKA-ENZS-F3-GMS-2601C.mp3,77.106,79.291,2.185,media/ZS_F3_2613.mp3,F3-GMS-2601C 01:17.11-01:19.29
2614,3,2601,13,GLOSSIKA-ENZS-F3-GMS-2601C.mp3,82.486,84.646,2.160,media/ZS_F3_2614.mp3,F3-GMS-2601C 01:22.49-01:24.65
2615,3,2601,14,GLOSSIKA-ENZS-F3-GMS-2601C.mp3,87.823,90.064,2.241,media/ZS_F3_2615.mp3,F3-GMS-2601C 01:27.82-01:30.06
2616,3,2601,15,GLOSSIKA-ENZS-F3-GMS-2601C.mp3,93.242,95.538,2.296,media/ZS_F3_2616.mp3,F3-GMS-2601C 01:33.24-01:35.54
2617,3,2601,16,GLOSSIKA-ENZS-F3-GMS-2601C.mp3,98.679,100.421,1.742,media/ZS_F3_2617.mp3,F3-GMS-2601C 01:38.68-01:40.42
2618,3,2601,17,GLOSSIKA-ENZS-F3-GMS-2601C.mp3,103.638,106.690,3.052,media/ZS_F3_2618.mp3,F3-GMS-2601C 01:43.64-01:46.69
2619,3,2601,18,GLOSSIKA-ENZS-F3-GMS-2601C.mp3,110.243,111.960,1.717,media/ZS_F3_2619.mp3,F3-GMS-2601C 01:50.24-01:51.96
2620,3,2601,19,GLOSSIKA-ENZS-F3-GMS-2601C.mp3,115.255,117.198,1.944,media/ZS_F3_2620.mp3,F3-GMS-2601C 01:55.25-01:57.20
2621,3,2601,20,GLOSSIKA-ENZS-F3-GMS-2601C.mp3,120.406,122.869,2.463,media/ZS_F3_2621.mp3,F3-GMS-2601C 02:00.41-02:02.87
2622,3,2601,21,GLOSSIKA-ENZS-F3-GMS-2601C.mp3,126.087,127.912,1.825,media/ZS_F3_2622.mp3,F3-GMS-2601C 02:06.09-02:07.91
2623,3,2601,22,GLOSSIKA-ENZS-F3-GMS-2601C.mp3,131.211,132.893,1.682,media/ZS_F3_2623.mp3,F3-GMS-2601C 02:11.21-02:12.89
2624,3,2601,23,GLOSSIKA-ENZS-F3-GMS-2601C.mp3,136.168,137.600,1.432,media/ZS_F3_2624.mp3,F3-GMS-2601C 02:16.17-02:17.60
2625,3,2601,24,GLOSSIKA-ENZS-F3-GMS-2601C.mp3,141.016,144.047,3.031,media/ZS_F3_2625.mp3,F3-GMS-2601C 02:21.02-02:24.05
2626,3,2601,25,GLOSSIKA-ENZS-F3-GMS-2601C.mp3,147.194,150.219,3.025,media/ZS_F3_2626.mp3,F3-GMS-2601C 02:27.19-02:30.22
2627,3,2601,26,GLOSSIKA-ENZS-F3-GMS-2601C.mp3,153.441,155.523,2.081,media/ZS_F3_2627.mp3,F3-GMS-2601C 02:33.44-02:35.52
2628,3,2601,27,GLOSSIKA-ENZS-F3-GMS-2601C.mp3,158.822,160.794,1.971,media/ZS_F3_2628.mp3,F3-GMS-2601C 02:38.82-02:40.79
2629,3,2601,28,GLOSSIKA-ENZS-F3-GMS-2601C.mp3,164.014,168.895,4.880,media/ZS_F3_2629.mp3,F3-GMS-2601C 02:44.01-02:48.89
2630,3,2601,29,GLOSSIKA-ENZS-F3-GMS-2601C.mp3,172.135,175.284,3.149,media/ZS_F3_2630.mp3,F3-GMS-2601C 02:52.14-02:55.28
2631,3,2601,30,GLOSSIKA-ENZS-F3-GMS-2601C.mp3,178.487,180.910,2.423,media/ZS_F3_2631.mp3,F3-GMS-2601C 02:58.49-03:00.91
2632,3,2601,31,GLOSSIKA-ENZS-F3-GMS-2601C.mp3,184.035,187.040,3.005,media/ZS_F3_2632.mp3,F3-GMS-2601C 03:04.04-03:07.04
2633,3,2601,32,GLOSSIKA-ENZS-F3-GMS-2601C.mp3,190.213,193.942,3.729,media/ZS_F3_2633.mp3,F3-GMS-2601C 03:10.21-03:13.94
2634,3,2601,33,GLOSSIKA-ENZS-F3-GMS-2601C.mp3,197.085,200.221,3.135,media/ZS_F3_2634.mp3,F3-GMS-2601C 03:17.09-03:20.22
2635,3,2601,34,GLOSSIKA-ENZS-F3-GMS-2601C.mp3,203.368,206.911,3.544,media/ZS_F3_2635.mp3,F3-GMS-2601C 03:23.37-03:26.91
2636,3,2601,35,GLOSSIKA-ENZS-F3-GMS-2601C.mp3,210.130,213.490,3.360,media/ZS_F3_2636.mp3,F3-GMS-2601C 03:30.13-03:33.49
2637,3,2601,36,GLOSSIKA-ENZS-F3-GMS-2601C.mp3,216.776,222.161,5.385,media/ZS_F3_2637.mp3,F3-GMS-2601C 03:36.78-03:42.16
2638,3,2601,37,GLOSSIKA-ENZS-F3-GMS-2601C.mp3,225.475,230.036,4.561,media/ZS_F3_2638.mp3,F3-GMS-2601C 03:45.48-03:50.04
2639,3,2601,38,GLOSSIKA-ENZS-F3-GMS-2601C.mp3,233.348,235.606,2.259,media/ZS_F3_2639.mp3,F3-GMS-2601C 03:53.35-03:55.61
2640,3,2601,39,GLOSSIKA-ENZS-F3-GMS-2601C.mp3,238.925,243.129,4.203,media/ZS_F3_2640.mp3,F3-GMS-2601C 03:58.93-04:03.13
2641,3,2601,40,GLOSSIKA-ENZS-F3-GMS-2601C.mp3,246.408,250.398,3.990,media/ZS_F3_2641.mp3,F3-GMS-2601C 04:06.41-04:10.40
2642,3,2601,41,GLOSSIKA-ENZS-F3-GMS-2601C.mp3,253.860,257.192,3.332,media/ZS_F3_2642.mp3,F3-GMS-2601C 04:13.86-04:17.19
2643,3,2601,42,GLOSSIKA-ENZS-F3-GMS-2601C.mp3,260.597,263.777,3.180,media/ZS_F3_2643.mp3,F3-GMS-2601C 04:20.60-04:23.78
2644,3,2601,43,GLOSSIKA-ENZS-F3-GMS-2601C.mp3,267.106,269.682,2.577,media/ZS_F3_2644.mp3,F3-GMS-2601C 04:27.11-04:29.68
2645,3,2601,44,GLOSSIKA-ENZS-F3-GMS-2601C.mp3,273.427,276.767,3.341,media/ZS_F3_2645.mp3,F3-GMS-2601C 04:33.43-04:36.77
2646,3,2601,45,GLOSSIKA-ENZS-F3-GMS-2601C.mp3,279.988,282.824,2.837,media/ZS_F3_2646.mp3,F3-GMS-2601C 04:39.99-04:42.82
2647,3,2601,46,GLOSSIKA-ENZS-F3-GMS-2601C.mp3,286.087,289.820,3.733,media/ZS_F3_2647.mp3,F3-GMS-2601C 04:46.09-04:49.82
2648,3,2601,47,GLOSSIKA-ENZS-F3-GMS-2601C.mp3,293.055,295.723,2.668,media/ZS_F3_2648.mp3,F3-GMS-2601C 04:53.06-04:55.72
2649,3,2601,48,GLOSSIKA-ENZS-F3-GMS-2601C.mp3,299.038,302.799,3.761,media/ZS_F3_2649.mp3,F3-GMS-2601C 04:59.04-05:02.80
2650,3,2601,49,GLOSSIKA-ENZS-F3-GMS-2601C.mp3,306.170,309.311,3.141,media/ZS_F3_2650.mp3,F3-GMS-2601C 05:06.17-05:09.31
2651,3,2651,0,GLOSSIKA-ENZS-F3-GMS-2651C.mp3,13.251,16.444,3.193,media/ZS_F3_2651.mp3,F3-GMS-2651C 00:13.25-00:16.44
2652,3,2651,1,GLOSSIKA-ENZS-F3-GMS-2651C.mp3,19.814,25.020,5.206,media/ZS_F3_2652.mp3,F3-GMS-2651C 00:19.81-00:25.02
2653,3,2651,2,GLOSSIKA-ENZS-F3-GMS-2651C.mp3,28.473,30.942,2.469,media/ZS_F3_2653.mp3,F3-GMS-2651C 00:28.47-00:30.94
2654,3,2651,3,GLOSSIKA-ENZS-F3-GMS-2651C.mp3,34.182,37.578,3.396,media/ZS_F3_2654.mp3,F3-GMS-2651C 00:34.18-00:37.58
2655,3,2651,4,GLOSSIKA-ENZS-F3-GMS-2651C.mp3,40.814,43.979,3.166,media/ZS_F3_2655.mp3,F3-GMS-2651C 00:40.81-00:43.98
2656,3,2651,5,GLOSSIKA-ENZS-F3-GMS-2651C.mp3,47.212,51.939,4.727,media/ZS_F3_2656.mp3,F3-GMS-2651C 00:47.21-00:51.94
2657,3,2651,6,GLOSSIKA-ENZS-F3-GMS-2651C.mp3,55.104,57.464,2.360,media/ZS_F3_2657.mp3,F3-GMS-2651C 00:55.10-00:57.46
2658,3,2651,7,GLOSSIKA-ENZS-F3-GMS-2651C.mp3,60.650,65.111,4.462,media/ZS_F3_2658.mp3,F3-GMS-2651C 01:00.65-01:05.11
2659,3,2651,8,GLOSSIKA-ENZS-F3-GMS-2651C.mp3,68.454,71.433,2.979,media/ZS_F3_2659.mp3,F3-GMS-2651C 01:08.45-01:11.43
2660,3,2651,9,GLOSSIKA-ENZS-F3-GMS-2651C.mp3,74.812,77.538,2.726,media/ZS_F3_2660.mp3,F3-GMS-2651C 01:14.81-01:17.54
2661,3,2651,10,GLOSSIKA-ENZS-F3-GMS-2651C.mp3,80.831,84.777,3.945,media/ZS_F3_2661.mp3,F3-GMS-2651C 01:20.83-01:24.78
2662,3,2651,11,GLOSSIKA-ENZS-F3-GMS-2651C.mp3,87.747,90.115,2.368,media/ZS_F3_2662.mp3,F3-GMS-2651C 01:27.75-01:30.12
2663,3,2651,12,GLOSSIKA-ENZS-F3-GMS-2651C.mp3,93.412,95.898,2.486,media/ZS_F3_2663.mp3,F3-GMS-2651C 01:33.41-01:35.90
2664,3,2651,13,GLOSSIKA-ENZS-F3-GMS-2651C.mp3,99.265,102.569,3.305,media/ZS_F3_2664.mp3,F3-GMS-2651C 01:39.26-01:42.57
2665,3,2651,14,GLOSSIKA-ENZS-F3-GMS-2651C.mp3,105.867,109.551,3.684,media/ZS_F3_2665.mp3,F3-GMS-2651C 01:45.87-01:49.55
2666,3,2651,15,GLOSSIKA-ENZS-F3-GMS-2651C.mp3,112.737,116.690,3.953,media/ZS_F3_2666.mp3,F3-GMS-2651C 01:52.74-01:56.69
2667,3,2651,16,GLOSSIKA-ENZS-F3-GMS-2651C.mp3,119.970,124.570,4.600,media/ZS_F3_2667.mp3,F3-GMS-2651C 01:59.97-02:04.57
2668,3,2651,17,GLOSSIKA-ENZS-F3-GMS-2651C.mp3,127.795,130.952,3.157,media/ZS_F3_2668.mp3,F3-GMS-2651C 02:07.80-02:10.95
2669,3,2651,18,GLOSSIKA-ENZS-F3-GMS-2651C.mp3,134.130,137.622,3.491,media/ZS_F3_2669.mp3,F3-GMS-2651C 02:14.13-02:17.62
2670,3,2651,19,GLOSSIKA-ENZS-F3-GMS-2651C.mp3,140.909,144.936,4.027,media/ZS_F3_2670.mp3,F3-GMS-2651C 02:20.91-02:24.94
2671,3,2651,20,GLOSSIKA-ENZS-F3-GMS-2651C.mp3,148.002,150.485,2.484,media/ZS_F3_2671.mp3,F3-GMS-2651C 02:28.00-02:30.49
2672,3,2651,21,GLOSSIKA-ENZS-F3-GMS-2651C.mp3,153.730,155.771,2.041,media/ZS_F3_2672.mp3,F3-GMS-2651C 02:33.73-02:35.77
2673,3,2651,22,GLOSSIKA-ENZS-F3-GMS-2651C.mp3,159.280,161.747,2.467,media/ZS_F3_2673.mp3,F3-GMS-2651C 02:39.28-02:41.75
2674,3,2651,23,GLOSSIKA-ENZS-F3-GMS-2651C.mp3,164.964,167.828,2.864,media/ZS_F3_2674.mp3,F3-GMS-2651C 02:44.96-02:47.83
2675,3,2651,24,GLOSSIKA-ENZS-F3-GMS-2651C.mp3,171.101,173.055,1.954,media/ZS_F3_2675.mp3,F3-GMS-2651C 02:51.10-02:53.06
2676,3,2651,25,GLOSSIKA-ENZS-F3-GMS-2651C.mp3,176.557,179.432,2.875,media/ZS_F3_2676.mp3,F3-GMS-2651C 02:56.56-02:59.43
2677,3,2651,26,GLOSSIKA-ENZS-F3-GMS-2651C.mp3,182.782,187.996,5.214,media/ZS_F3_2677.mp3,F3-GMS-2651C 03:02.78-03:08.00
2678,3,2651,27,GLOSSIKA-ENZS-F3-GMS-2651C.mp3,191.407,194.363,2.957,media/ZS_F3_2678.mp3,F3-GMS-2651C 03:11.41-03:14.36
2679,3,2651,28,GLOSSIKA-ENZS-F3-GMS-2651C.mp3,197.596,199.481,1.886,media/ZS_F3_2679.mp3,F3-GMS-2651C 03:17.60-03:19.48
2680,3,2651,29,GLOSSIKA-ENZS-F3-GMS-2651C.mp3,200.106,201.304,1.198,media/ZS_F3_2680.mp3,F3-GMS-2651C 03:20.11-03:21.30
2681,3,2651,30,GLOSSIKA-ENZS-F3-GMS-2651C.mp3,204.707,206.960,2.253,media/ZS_F3_2681.mp3,F3-GMS-2651C 03:24.71-03:26.96
2682,3,2651,31,GLOSSIKA-ENZS-F3-GMS-2651C.mp3,210.159,211.916,1.757,media/ZS_F3_2682.mp3,F3-GMS-2651C 03:30.16-03:31.92
2683,3,2651,32,GLOSSIKA-ENZS-F3-GMS-2651C.mp3,215.269,218.688,3.419,media/ZS_F3_2683.mp3,F3-GMS-2651C 03:35.27-03:38.69
2684,3,2651,33,GLOSSIKA-ENZS-F3-GMS-2651C.mp3,221.938,224.111,2.173,media/ZS_F3_2684.mp3,F3-GMS-2651C 03:41.94-03:44.11
2685,3,2651,34,GLOSSIKA-ENZS-F3-GMS-2651C.mp3,227.475,231.556,4.081,media/ZS_F3_2685.mp3,F3-GMS-2651C 03:47.47-03:51.56
2686,3,2651,35,GLOSSIKA-ENZS-F3-GMS-2651C.mp3,234.936,238.224,3.288,media/ZS_F3_2686.mp3,F3-GMS-2651C 03:54.94-03:58.22
2687,3,2651,36,GLOSSIKA-ENZS-F3-GMS-2651C.mp3,241.654,246.047,4.393,media/ZS_F3_2687.mp3,F3-GMS-2651C 04:01.65-04:06.05
2688,3,2651,37,GLOSSIKA-ENZS-F3-GMS-2651C.mp3,249.511,254.298,4.787,media/ZS_F3_2688.mp3,F3-GMS-2651C 04:09.51-04:14.30
2689,3,2651,38,GLOSSIKA-ENZS-F3-GMS-2651C.mp3,257.461,261.837,4.375,media/ZS_F3_2689.mp3,F3-GMS-2651C 04:17.46-04:21.84
2690,3,2651,39,GLOSSIKA-ENZS-F3-GMS-2651C.mp3,264.991,268.614,3.623,media/ZS_F3_2690.mp3,F3-GMS-2651C 04:24.99-04:28.61
2691,3,2651,40,GLOSSIKA-ENZS-F3-GMS-2651C.mp3,271.795,274.257,2.463,media/ZS_F3_2691.mp3,F3-GMS-2651C 04:31.79-04:34.26
2692,3,2651,41,GLOSSIKA-ENZS-F3-GMS-2651C.mp3,277.512,279.711,2.199,media/ZS_F3_2692.mp3,F3-GMS-2651C 04:37.51-04:39.71
2693,3,2651,42,GLOSSIKA-ENZS-F3-GMS-2651C.mp3,283.040,284.662,1.622,media/ZS_F3_2693.mp3,F3-GMS-2651C 04:43.04-04:44.66
2694,3,2651,43,GLOSSIKA-ENZS-F3-GMS-2651C.mp3,288.052,290.739,2.687,media/ZS_F3_2694.mp3,F3-GMS-2651C 04:48.05-04:50.74
2695,3,2651,44,GLOSSIKA-ENZS-F3-GMS-2651C.mp3,294.118,295.658,1.540,media/ZS_F3_2695.mp3,F3-GMS-2651C 04:54.12-04:55.66
2696,3,2651,45,GLOSSIKA-ENZS-F3-GMS-2651C.mp3,298.834,300.990,2.156,media/ZS_F3_2696.mp3,F3-GMS-2651C 04:58.83-05:00.99
2697,3,2651,46,GLOSSIKA-ENZS-F3-GMS-2651C.mp3,304.275,306.796,2.521,media/ZS_F3_2697.mp3,F3-GMS-2651C 05:04.27-05:06.80
2698,3,2651,47,GLOSSIKA-ENZS-F3-GMS-2651C.mp3,310.048,314.149,4.101,media/ZS_F3_2698.mp3,F3-GMS-2651C 05:10.05-05:14.15
2699,3,2651,48,GLOSSIKA-ENZS-F3-GMS-2651C.mp3,317.411,321.940,4.529,media/ZS_F3_2699.mp3,F3-GMS-2651C 05:17.41-05:21.94
2700,3,2651,49,GLOSSIKA-ENZS-F3-GMS-2651C.mp3,325.418,327.178,1.760,media/ZS_F3_2700.mp3,F3-GMS-2651C 05:25.42-05:27.18
2701,3,2701,0,GLOSSIKA-ENZS-F3-GMS-2701C.mp3,14.652,18.894,4.242,media/ZS_F3_2701.mp3,F3-GMS-2701C 00:14.65-00:18.89
2702,3,2701,1,GLOSSIKA-ENZS-F3-GMS-2701C.mp3,22.244,24.064,1.820,media/ZS_F3_2702.mp3,F3-GMS-2701C 00:22.24-00:24.06
2703,3,2701,2,GLOSSIKA-ENZS-F3-GMS-2701C.mp3,24.913,27.269,2.356,media/ZS_F3_2703.mp3,F3-GMS-2701C 00:24.91-00:27.27
2704,3,2701,3,GLOSSIKA-ENZS-F3-GMS-2701C.mp3,30.330,34.204,3.874,media/ZS_F3_2704.mp3,F3-GMS-2701C 00:30.33-00:34.20
2705,3,2701,4,GLOSSIKA-ENZS-F3-GMS-2701C.mp3,37.462,40.701,3.239,media/ZS_F3_2705.mp3,F3-GMS-2701C 00:37.46-00:40.70
2706,3,2701,5,GLOSSIKA-ENZS-F3-GMS-2701C.mp3,44.126,50.094,5.968,media/ZS_F3_2706.mp3,F3-GMS-2701C 00:44.13-00:50.09
2707,3,2701,6,GLOSSIKA-ENZS-F3-GMS-2701C.mp3,53.380,56.599,3.219,media/ZS_F3_2707.mp3,F3-GMS-2701C 00:53.38-00:56.60
2708,3,2701,7,GLOSSIKA-ENZS-F3-GMS-2701C.mp3,59.717,63.163,3.446,media/ZS_F3_2708.mp3,F3-GMS-2701C 00:59.72-01:03.16
2709,3,2701,8,GLOSSIKA-ENZS-F3-GMS-2701C.mp3,66.334,68.048,1.714,media/ZS_F3_2709.mp3,F3-GMS-2701C 01:06.33-01:08.05
2710,3,2701,9,GLOSSIKA-ENZS-F3-GMS-2701C.mp3,71.298,73.502,2.204,media/ZS_F3_2710.mp3,F3-GMS-2701C 01:11.30-01:13.50
2711,3,2701,10,GLOSSIKA-ENZS-F3-GMS-2701C.mp3,76.658,78.231,1.573,media/ZS_F3_2711.mp3,F3-GMS-2701C 01:16.66-01:18.23
2712,3,2701,11,GLOSSIKA-ENZS-F3-GMS-2701C.mp3,81.485,83.395,1.909,media/ZS_F3_2712.mp3,F3-GMS-2701C 01:21.49-01:23.39
2713,3,2701,12,GLOSSIKA-ENZS-F3-GMS-2701C.mp3,86.703,89.318,2.615,media/ZS_F3_2713.mp3,F3-GMS-2701C 01:26.70-01:29.32
2714,3,2701,13,GLOSSIKA-ENZS-F3-GMS-2701C.mp3,92.571,96.022,3.451,media/ZS_F3_2714.mp3,F3-GMS-2701C 01:32.57-01:36.02
2715,3,2701,14,GLOSSIKA-ENZS-F3-GMS-2701C.mp3,99.386,103.287,3.902,media/ZS_F3_2715.mp3,F3-GMS-2701C 01:39.39-01:43.29
2716,3,2701,15,GLOSSIKA-ENZS-F3-GMS-2701C.mp3,106.526,108.332,1.806,media/ZS_F3_2716.mp3,F3-GMS-2701C 01:46.53-01:48.33
2717,3,2701,16,GLOSSIKA-ENZS-F3-GMS-2701C.mp3,111.652,114.626,2.974,media/ZS_F3_2717.mp3,F3-GMS-2701C 01:51.65-01:54.63
2718,3,2701,17,GLOSSIKA-ENZS-F3-GMS-2701C.mp3,117.961,121.584,3.624,media/ZS_F3_2718.mp3,F3-GMS-2701C 01:57.96-02:01.58
2719,3,2701,18,GLOSSIKA-ENZS-F3-GMS-2701C.mp3,124.801,128.185,3.384,media/ZS_F3_2719.mp3,F3-GMS-2701C 02:04.80-02:08.18
2720,3,2701,19,GLOSSIKA-ENZS-F3-GMS-2701C.mp3,131.487,134.632,3.146,media/ZS_F3_2720.mp3,F3-GMS-2701C 02:11.49-02:14.63
2721,3,2701,20,GLOSSIKA-ENZS-F3-GMS-2701C.mp3,137.871,140.898,3.027,media/ZS_F3_2721.mp3,F3-GMS-2701C 02:17.87-02:20.90
2722,3,2701,21,GLOSSIKA-ENZS-F3-GMS-2701C.mp3,144.151,146.784,2.633,media/ZS_F3_2722.mp3,F3-GMS-2701C 02:24.15-02:26.78
