path,relative_path,name,extension,size,provider_guess
C:\Users\Admin\Documents\Language\Glossika\_derived\converted_pdf_text\Chinese Mandarine Complete Fluency Course. Daily Life - 2014\Books\GLOSSIKA-DAILY-ENZH-19.unlocked.md,Glossika\_derived\converted_pdf_text\Chinese Mandarine Complete Fluency Course. Daily Life - 2014\Books\GLOSSIKA-DAILY-ENZH-19.unlocked.md,GLOSSIKA-DAILY-ENZH-19.unlocked.md,.md,13378,Glossika
C:\Users\Admin\Documents\Language\Glossika\_derived\converted_pdf_text\Chinese Mandarine Complete Fluency Course. Daily Life - 2014\Books\GLOSSIKA-DAILY-ENZH-19.unlocked.txt,Glossika\_derived\converted_pdf_text\Chinese Mandarine Complete Fluency Course. Daily Life - 2014\Books\GLOSSIKA-DAILY-ENZH-19.unlocked.txt,GLOSSIKA-DAILY-ENZH-19.unlocked.txt,.txt,12572,Glossika
C:\Users\Admin\Documents\Language\Glossika\_derived\converted_pdf_text\Chinese Mandarine Complete Fluency Course. Daily Life - 2014\Books\GLOSSIKA-DAILY-ENZH-20.unlocked.md,Glossika\_derived\converted_pdf_text\Chinese Mandarine Complete Fluency Course. Daily Life - 2014\Books\GLOSSIKA-DAILY-ENZH-20.unlocked.md,GLOSSIKA-DAILY-ENZH-20.unlocked.md,.md,13696,Glossika
C:\Users\Admin\Documents\Language\Glossika\_derived\converted_pdf_text\Chinese Mandarine Complete Fluency Course. Daily Life - 2014\Books\GLOSSIKA-DAILY-ENZH-20.unlocked.txt,Glossika\_derived\converted_pdf_text\Chinese Mandarine Complete Fluency Course. Daily Life - 2014\Books\GLOSSIKA-DAILY-ENZH-20.unlocked.txt,GLOSSIKA-DAILY-ENZH-20.unlocked.txt,.txt,12890,Glossika
C:\Users\Admin\Documents\Language\Glossika\_derived\converted_pdf_text\Chinese Mandarine Complete Fluency Course. Daily Life - 2014\Books\GLOSSIKA-DAILY-ENZH-INTRO.unlocked.md,Glossika\_derived\converted_pdf_text\Chinese Mandarine Complete Fluency Course. Daily Life - 2014\Books\GLOSSIKA-DAILY-ENZH-INTRO.unlocked.md,GLOSSIKA-DAILY-ENZH-INTRO.unlocked.md,.md,92133,Glossika
C:\Users\Admin\Documents\Language\Glossika\_derived\converted_pdf_text\Chinese Mandarine Complete Fluency Course. Daily Life - 2014\Books\GLOSSIKA-DAILY-ENZH-INTRO.unlocked.txt,Glossika\_derived\converted_pdf_text\Chinese Mandarine Complete Fluency Course. Daily Life - 2014\Books\GLOSSIKA-DAILY-ENZH-INTRO.unlocked.txt,GLOSSIKA-DAILY-ENZH-INTRO.unlocked.txt,.txt,90803,Glossika
C:\Users\Admin\Documents\Language\Glossika\_derived\converted_pdf_text\conversion_report.json,Glossika\_derived\converted_pdf_text\conversion_report.json,conversion_report.json,.json,17765,Glossika
C:\Users\Admin\Documents\Language\Glossika\_derived\pdf_exports\glossika_language_books_part_1.zip,Glossika\_derived\pdf_exports\glossika_language_books_part_1.zip,glossika_language_books_part_1.zip,.zip,227399944,Glossika
C:\Users\Admin\Documents\Language\Glossika\_derived\pdf_exports\glossika_language_books_part_2.zip,Glossika\_derived\pdf_exports\glossika_language_books_part_2.zip,glossika_language_books_part_2.zip,.zip,220478390,Glossika
C:\Users\Admin\Documents\Language\Glossika\_derived\pdf_exports\glossika_language_books_part_3.zip,Glossika\_derived\pdf_exports\glossika_language_books_part_3.zip,glossika_language_books_part_3.zip,.zip,271766843,Glossika
C:\Users\Admin\Documents\Language\Glossika\_derived\pdf_exports\glossika_language_books_trimmed.zip,Glossika\_derived\pdf_exports\glossika_language_books_trimmed.zip,glossika_language_books_trimmed.zip,.zip,718512203,Glossika
C:\Users\Admin\Documents\Language\Glossika\_derived\pdf_exports\Trung business 1.pdf,Glossika\_derived\pdf_exports\Trung business 1.pdf,Trung business 1.pdf,.pdf,1755676,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-01A.mp3,Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-01A.mp3,GLOSSIKA-GMS-BIZ1-ENZH-01A.mp3,.mp3,14866866,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-01B.mp3,Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-01B.mp3,GLOSSIKA-GMS-BIZ1-ENZH-01B.mp3,.mp3,13996100,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-01C.mp3,Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-01C.mp3,GLOSSIKA-GMS-BIZ1-ENZH-01C.mp3,.mp3,5943236,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-02A.mp3,Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-02A.mp3,GLOSSIKA-GMS-BIZ1-ENZH-02A.mp3,.mp3,16465670,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-02B.mp3,Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-02B.mp3,GLOSSIKA-GMS-BIZ1-ENZH-02B.mp3,.mp3,15025244,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-02C.mp3,Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-02C.mp3,GLOSSIKA-GMS-BIZ1-ENZH-02C.mp3,.mp3,6509766,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-03A.mp3,Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-03A.mp3,GLOSSIKA-GMS-BIZ1-ENZH-03A.mp3,.mp3,16021836,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-03B.mp3,Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-03B.mp3,GLOSSIKA-GMS-BIZ1-ENZH-03B.mp3,.mp3,14709740,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-03C.mp3,Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-03C.mp3,GLOSSIKA-GMS-BIZ1-ENZH-03C.mp3,.mp3,6383940,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-04A.mp3,Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-04A.mp3,GLOSSIKA-GMS-BIZ1-ENZH-04A.mp3,.mp3,16794946,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-04B.mp3,Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-04B.mp3,GLOSSIKA-GMS-BIZ1-ENZH-04B.mp3,.mp3,15295050,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-04C.mp3,Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-04C.mp3,GLOSSIKA-GMS-BIZ1-ENZH-04C.mp3,.mp3,6572366,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-05A.mp3,Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-05A.mp3,GLOSSIKA-GMS-BIZ1-ENZH-05A.mp3,.mp3,17342696,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-05B.mp3,Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-05B.mp3,GLOSSIKA-GMS-BIZ1-ENZH-05B.mp3,.mp3,15620570,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-05C.mp3,Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-05C.mp3,GLOSSIKA-GMS-BIZ1-ENZH-05C.mp3,.mp3,6797726,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-06A.mp3,Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-06A.mp3,GLOSSIKA-GMS-BIZ1-ENZH-06A.mp3,.mp3,15142306,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-06B.mp3,Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-06B.mp3,GLOSSIKA-GMS-BIZ1-ENZH-06B.mp3,.mp3,14081862,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-06C.mp3,Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-06C.mp3,GLOSSIKA-GMS-BIZ1-ENZH-06C.mp3,.mp3,6129784,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-07A.mp3,Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-07A.mp3,GLOSSIKA-GMS-BIZ1-ENZH-07A.mp3,.mp3,14710366,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-07B.mp3,Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-07B.mp3,GLOSSIKA-GMS-BIZ1-ENZH-07B.mp3,.mp3,13872778,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-07C.mp3,Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-07C.mp3,GLOSSIKA-GMS-BIZ1-ENZH-07C.mp3,.mp3,5911936,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-08A.mp3,Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-08A.mp3,GLOSSIKA-GMS-BIZ1-ENZH-08A.mp3,.mp3,15204906,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-08B.mp3,Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-08B.mp3,GLOSSIKA-GMS-BIZ1-ENZH-08B.mp3,.mp3,14197672,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-08C.mp3,Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-08C.mp3,GLOSSIKA-GMS-BIZ1-ENZH-08C.mp3,.mp3,6082208,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-09A.mp3,Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-09A.mp3,GLOSSIKA-GMS-BIZ1-ENZH-09A.mp3,.mp3,15867840,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-09B.mp3,Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-09B.mp3,GLOSSIKA-GMS-BIZ1-ENZH-09B.mp3,.mp3,14291572,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-09C.mp3,Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-09C.mp3,GLOSSIKA-GMS-BIZ1-ENZH-09C.mp3,.mp3,6654998,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-10A.mp3,Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-10A.mp3,GLOSSIKA-GMS-BIZ1-ENZH-10A.mp3,.mp3,14413642,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-10B.mp3,Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-10B.mp3,GLOSSIKA-GMS-BIZ1-ENZH-10B.mp3,.mp3,13447098,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-10C.mp3,Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-10C.mp3,GLOSSIKA-GMS-BIZ1-ENZH-10C.mp3,.mp3,6040880,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-11A.mp3,Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-11A.mp3,GLOSSIKA-GMS-BIZ1-ENZH-11A.mp3,.mp3,14729146,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-11B.mp3,Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-11B.mp3,GLOSSIKA-GMS-BIZ1-ENZH-11B.mp3,.mp3,13616744,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-11C.mp3,Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-11C.mp3,GLOSSIKA-GMS-BIZ1-ENZH-11C.mp3,.mp3,6186750,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-12A.mp3,Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-12A.mp3,GLOSSIKA-GMS-BIZ1-ENZH-12A.mp3,.mp3,12827984,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-12B.mp3,Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-12B.mp3,GLOSSIKA-GMS-BIZ1-ENZH-12B.mp3,.mp3,12433604,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-12C.mp3,Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-12C.mp3,GLOSSIKA-GMS-BIZ1-ENZH-12C.mp3,.mp3,5468728,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-13A.mp3,Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-13A.mp3,GLOSSIKA-GMS-BIZ1-ENZH-13A.mp3,.mp3,14218330,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-13B.mp3,Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-13B.mp3,GLOSSIKA-GMS-BIZ1-ENZH-13B.mp3,.mp3,13409538,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-13C.mp3,Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-13C.mp3,GLOSSIKA-GMS-BIZ1-ENZH-13C.mp3,.mp3,5890652,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-14A.mp3,Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-14A.mp3,GLOSSIKA-GMS-BIZ1-ENZH-14A.mp3,.mp3,14125682,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-14B.mp3,Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-14B.mp3,GLOSSIKA-GMS-BIZ1-ENZH-14B.mp3,.mp3,13328158,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-14C.mp3,Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-14C.mp3,GLOSSIKA-GMS-BIZ1-ENZH-14C.mp3,.mp3,5877506,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-15A.mp3,Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-15A.mp3,GLOSSIKA-GMS-BIZ1-ENZH-15A.mp3,.mp3,20614798,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-15B.mp3,Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-15B.mp3,GLOSSIKA-GMS-BIZ1-ENZH-15B.mp3,.mp3,17533626,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-15C.mp3,Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-15C.mp3,GLOSSIKA-GMS-BIZ1-ENZH-15C.mp3,.mp3,8156772,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-16A.mp3,Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-16A.mp3,GLOSSIKA-GMS-BIZ1-ENZH-16A.mp3,.mp3,24189884,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-16B.mp3,Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-16B.mp3,GLOSSIKA-GMS-BIZ1-ENZH-16B.mp3,.mp3,19876744,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-16C.mp3,Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-16C.mp3,GLOSSIKA-GMS-BIZ1-ENZH-16C.mp3,.mp3,9391870,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-17A.mp3,Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-17A.mp3,GLOSSIKA-GMS-BIZ1-ENZH-17A.mp3,.mp3,21909992,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-17B.mp3,Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-17B.mp3,GLOSSIKA-GMS-BIZ1-ENZH-17B.mp3,.mp3,18310492,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-17C.mp3,Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-17C.mp3,GLOSSIKA-GMS-BIZ1-ENZH-17C.mp3,.mp3,8676978,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-18A.mp3,Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-18A.mp3,GLOSSIKA-GMS-BIZ1-ENZH-18A.mp3,.mp3,20721218,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-18B.mp3,Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-18B.mp3,GLOSSIKA-GMS-BIZ1-ENZH-18B.mp3,.mp3,17573064,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-18C.mp3,Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-18C.mp3,GLOSSIKA-GMS-BIZ1-ENZH-18C.mp3,.mp3,8225632,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-19A.mp3,Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-19A.mp3,GLOSSIKA-GMS-BIZ1-ENZH-19A.mp3,.mp3,22984208,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-19B.mp3,Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-19B.mp3,GLOSSIKA-GMS-BIZ1-ENZH-19B.mp3,.mp3,19052290,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-19C.mp3,Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-19C.mp3,GLOSSIKA-GMS-BIZ1-ENZH-19C.mp3,.mp3,9014392,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-20A.mp3,Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-20A.mp3,GLOSSIKA-GMS-BIZ1-ENZH-20A.mp3,.mp3,20994154,Glossika
C:\Users\Admin\Documents\Language\Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-20B.mp3,Glossika\Chinese\Business\Glossika Chinese Business 1\Audio\GLOSSIKA-GMS-BIZ1-ENZH-20B.mp3,GLOSSIKA-GMS-BIZ1-ENZH-20B.mp3,.mp3,17609372,Glossika
